<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.04.11	1.24082	1.24944	1.24029	1.24894	103290	75787351000	0
2017.04.12	1.24877	1.25478	1.24794	1.25358	124655	91678163000	11
2017.04.13	1.25331	1.25737	1.24995	1.25014	115834	84033949000	11
2017.04.14	1.25075	1.25343	1.24971	1.25162	78285	46855299000	0
2017.04.17	1.25285	1.25957	1.25228	1.25618	80015	60801737000	0
2017.04.18	1.25619	1.29048	1.25147	1.28395	144759	98522706000	0
2017.04.19	1.28374	1.28598	1.27694	1.27765	127207	92020509000	11
2017.04.20	1.27765	1.28465	1.27711	1.28115	114232	86071128000	11
2017.04.21	1.28114	1.28341	1.27556	1.27992	101586	76252507000	11
2017.04.24	1.28216	1.28364	1.27715	1.27940	118670	79389226000	0
2017.04.25	1.27937	1.28453	1.27745	1.28401	108483	77545680000	11
2017.04.26	1.28401	1.28632	1.28044	1.28470	116706	82328031000	0
2017.04.27	1.28452	1.29171	1.28383	1.29026	118320	83210610000	0
2017.04.28	1.29018	1.29647	1.28881	1.29246	120173	83227993000	0
2017.05.01	1.29321	1.29423	1.28818	1.28852	72387	52583126000	0
2017.05.02	1.28839	1.29391	1.28636	1.29387	95449	71326660000	0
2017.05.03	1.29343	1.29471	1.28652	1.28655	107012	76025554000	0
2017.05.04	1.28646	1.29324	1.28302	1.29199	112970	87081716000	0
2017.05.05	1.29195	1.29835	1.28996	1.29748	123060	95820646000	11
2017.05.08	1.29825	1.29879	1.29293	1.29360	119637	95037263000	11
2017.05.09	1.29361	1.29602	1.29022	1.29313	122892	94388378000	0
2017.05.10	1.29303	1.29874	1.29261	1.29372	122660	99656997000	0
2017.05.11	1.29372	1.29483	1.28488	1.28864	122701	94748778000	0
2017.05.12	1.28846	1.28996	1.28440	1.28779	111835	89607839000	0
2017.05.15	1.28818	1.29404	1.28808	1.28921	115478	88753320000	0
2017.05.16	1.28917	1.29568	1.28648	1.29152	125912	99505643000	0
2017.05.17	1.29152	1.29900	1.29055	1.29687	136735	105513669000	0
2017.05.18	1.29686	1.30470	1.28877	1.29345	158527	123039567000	0
2017.05.19	1.29330	1.30395	1.29141	1.30215	108345	83514277000	0
2017.05.22	1.29932	1.30423	1.29649	1.29995	111876	87903944000	0
2017.05.23	1.29985	1.30332	1.29523	1.29600	123913	87195761000	0
2017.05.24	1.29600	1.29985	1.29264	1.29722	111922	83652083000	0
2017.05.25	1.29723	1.30144	1.29311	1.29402	103853	76068767000	0
2017.05.26	1.29398	1.29466	1.27746	1.27878	117167	85246386000	0
2017.05.29	1.27931	1.28498	1.27931	1.28374	70040	49162898000	0
2017.05.30	1.28372	1.28878	1.27934	1.28566	101811	73996566000	0
2017.05.31	1.28566	1.29204	1.27684	1.28878	124620	92789010000	0
2017.06.01	1.28878	1.29152	1.28294	1.28789	112290	90649360000	0
2017.06.02	1.28789	1.29031	1.28453	1.28813	102841	71908707000	0
2017.06.05	1.28551	1.29405	1.28551	1.29030	77881	0	11
2017.06.06	1.29019	1.29491	1.28714	1.29115	89503	0	11
2017.06.07	1.29054	1.29674	1.28870	1.29601	102882	0	11
2017.06.08	1.29601	1.29770	1.29075	1.29495	103061	0	11
2017.06.09	1.27660	1.28272	1.26348	1.27130	167284	0	11
2017.06.12	1.27091	1.27690	1.26380	1.26575	93809	0	11
2017.06.13	1.26533	1.27563	1.26413	1.27519	91305	0	11
2017.06.14	1.27473	1.28173	1.27229	1.27501	122657	0	11
2017.06.15	1.27525	1.27950	1.26899	1.27545	105955	0	11
2017.06.16	1.27496	1.28052	1.27493	1.27768	84101	0	11
2017.06.19	1.27700	1.28141	1.27230	1.27364	83192	0	11
2017.06.20	1.27364	1.27577	1.26025	1.26255	94070	0	11
2017.06.21	1.26255	1.27095	1.25885	1.26712	90245	0	11
2017.06.22	1.26712	1.26909	1.26532	1.26811	84096	0	11
2017.06.23	1.26797	1.27438	1.26746	1.27160	79439	0	11
2017.06.26	1.27347	1.27592	1.27056	1.27217	73151	0	11
2017.06.27	1.27185	1.28604	1.27157	1.28114	91285	0	11
2017.06.28	1.28141	1.29721	1.27934	1.29248	118287	0	11
2017.06.29	1.29243	1.30148	1.29231	1.30026	95737	0	11
2017.06.30	1.30026	1.30293	1.29443	1.30222	91470	0	11
2017.07.03	1.30044	1.30239	1.29314	1.29380	82179	0	11
2017.07.04	1.29346	1.29582	1.29119	1.29185	90997	0	11
2017.07.05	1.29130	1.29475	1.28929	1.29324	87173	0	11
2017.07.06	1.29314	1.29836	1.29193	1.29705	84501	0	11
2017.07.07	1.29639	1.29743	1.28664	1.28895	86599	0	11
2017.07.10	1.28808	1.29076	1.28541	1.28784	62339	0	11
2017.07.11	1.28741	1.29268	1.28304	1.28469	76064	0	11
2017.07.12	1.28372	1.29071	1.28113	1.28835	100283	0	11
2017.07.13	1.28811	1.29548	1.28797	1.29410	90024	0	11
2017.07.14	1.29362	1.31131	1.29347	1.30959	85698	0	11
2017.07.17	1.30960	1.31121	1.30460	1.30570	86654	0	11
2017.07.18	1.30519	1.31251	1.30043	1.30397	109578	0	11
2017.07.19	1.30395	1.30523	1.30098	1.30218	84687	0	11
2017.07.20	1.30183	1.30325	1.29323	1.29716	113672	0	11
2017.07.21	1.29728	1.30192	1.29529	1.29931	90037	0	11
2017.07.24	1.29865	1.30575	1.29865	1.30285	82728	0	11
2017.07.25	1.30285	1.30833	1.30070	1.30258	89275	0	11
2017.07.26	1.30268	1.31201	1.29988	1.31049	103683	0	11
2017.07.27	1.31049	1.31581	1.30513	1.30624	118752	0	11
2017.07.28	1.30629	1.31517	1.30612	1.31335	101569	0	11
2017.07.31	1.31254	1.32114	1.30967	1.32103	91238	0	11
2017.08.01	1.32100	1.32443	1.31901	1.32047	92525	0	11
2017.08.02	1.32055	1.32503	1.31905	1.32232	86315	0	11
2017.08.03	1.32212	1.32677	1.31117	1.31396	102963	0	11
2017.08.04	1.31358	1.31637	1.30233	1.30351	88459	0	11
2017.08.07	1.30343	1.30583	1.30133	1.30339	77485	0	11
2017.08.08	1.30327	1.30528	1.29519	1.29918	77906	0	11
2017.08.09	1.29883	1.30280	1.29677	1.30058	89884	0	11
2017.08.10	1.30061	1.30146	1.29508	1.29753	93585	0	11
2017.08.11	1.29759	1.30307	1.29389	1.30069	95028	0	11
2017.08.14	1.29906	1.30212	1.29559	1.29627	78093	0	11
2017.08.15	1.29627	1.29699	1.28456	1.28694	86023	0	11
2017.08.16	1.28670	1.29025	1.28409	1.28902	90838	0	11
2017.08.17	1.28904	1.29084	1.28519	1.28665	95446	0	11
2017.08.18	1.28675	1.29171	1.28311	1.28646	86224	0	11
2017.08.21	1.28542	1.29159	1.28497	1.28972	63075	0	11
2017.08.22	1.28982	1.29084	1.28103	1.28195	66616	0	11
2017.08.23	1.28213	1.28328	1.27792	1.28004	75963	0	11
2017.08.24	1.27962	1.28361	1.27736	1.27991	70199	0	11
2017.08.25	1.27988	1.28885	1.27935	1.28717	97786	0	11
2017.08.28	1.29189	1.29420	1.28730	1.29323	65520	0	11
2017.08.29	1.29302	1.29779	1.29143	1.29224	96766	0	11
2017.08.30	1.29172	1.29374	1.28779	1.29187	82357	0	11
2017.08.31	1.29207	1.29343	1.28517	1.29286	84027	0	11
2017.09.01	1.29222	1.29951	1.29048	1.29552	88198	0	11
2017.09.04	1.29506	1.29658	1.29120	1.29253	76407	0	11
2017.09.05	1.29253	1.30421	1.29082	1.30295	100504	0	11
2017.09.06	1.30280	1.30815	1.30178	1.30454	94067	0	11
2017.09.07	1.30454	1.31150	1.30321	1.30978	105658	0	11
2017.09.08	1.30978	1.32238	1.30935	1.32095	100072	0	11
2017.09.11	1.31857	1.32219	1.31604	1.31656	77622	0	11
2017.09.12	1.31621	1.32979	1.31589	1.32823	117100	862992000	0
2017.09.13	1.32823	1.33288	1.31833	1.32068	101471	0	0
2017.09.14	1.32068	1.34052	1.31487	1.33945	126060	0	0
2017.09.15	1.33945	1.36168	1.33808	1.35512	128343	0	0
2017.09.18	1.35577	1.36182	1.34646	1.34936	110886	0	0
2017.09.19	1.34936	1.35517	1.34682	1.34858	118521	0	0
2017.09.20	1.34858	1.36559	1.34517	1.34936	141721	0	0
2017.09.21	1.34936	1.35866	1.34705	1.35754	126431	0	0
2017.09.22	1.35754	1.35959	1.34499	1.34917	127723	0	0
2017.09.25	1.34857	1.35705	1.34306	1.34624	121945	0	0
2017.09.26	1.34624	1.35140	1.34092	1.34573	133792	0	0
2017.09.27	1.34574	1.34603	1.33634	1.33843	154084	0	0
2017.09.28	1.33843	1.34553	1.33425	1.34384	102526	0	0
2017.09.29	1.34382	1.34426	1.33496	1.33966	95255	0	0
2017.10.02	1.33693	1.34019	1.32561	1.32709	91594	0	0
2017.10.03	1.32709	1.32877	1.32220	1.32356	91236	0	0
2017.10.04	1.32356	1.32916	1.32333	1.32476	82226	0	0
2017.10.05	1.32476	1.32498	1.31076	1.31187	87405	0	0
2017.10.06	1.31187	1.31204	1.30270	1.30639	92342	0	0
2017.10.09	1.30865	1.31838	1.30747	1.31401	64602	0	0
2017.10.10	1.31401	1.32257	1.31307	1.32029	76094	0	0
2017.10.11	1.32029	1.32345	1.31752	1.32222	70600	0	0
2017.10.12	1.32223	1.32902	1.31211	1.32601	94663	0	0
2017.10.13	1.32601	1.33376	1.32477	1.32775	92110	0	0
2017.10.16	1.32874	1.33115	1.32252	1.32486	67156	0	0
2017.10.17	1.32490	1.32873	1.31544	1.31888	83647	0	0
2017.10.18	1.31888	1.32113	1.31397	1.32047	83133	0	0
2017.10.19	1.32047	1.32284	1.31301	1.31552	87710	0	0
2017.10.20	1.31552	1.32005	1.30876	1.31848	93161	0	0
2017.10.23	1.31853	1.32271	1.31574	1.31965	68973	0	0
2017.10.24	1.31963	1.32277	1.31131	1.31255	76658	0	0
2017.10.25	1.31255	1.32714	1.31100	1.32541	92155	0	0
2017.10.26	1.32541	1.32792	1.31465	1.31591	75681	0	0
2017.10.27	1.31601	1.32626	1.30695	1.31281	78555	0	0
2017.10.30	1.31084	1.32150	1.31084	1.32074	59657	0	0
2017.10.31	1.32082	1.32884	1.31914	1.32823	64558	0	0
2017.11.01	1.32817	1.33206	1.32404	1.32425	76585	0	0
2017.11.02	1.32427	1.32988	1.30427	1.30571	85886	0	0
2017.11.03	1.30571	1.31312	1.30392	1.30740	75111	0	0
2017.11.06	1.30685	1.31746	1.30583	1.31693	65752	0	0
2017.11.07	1.31693	1.31776	1.31090	1.31636	71096	0	0
2017.11.08	1.31631	1.31757	1.30862	1.31109	63555	0	0
2017.11.09	1.31109	1.31653	1.30849	1.31438	79689	0	0
2017.11.10	1.31438	1.32292	1.31123	1.31891	72998	0	0
2017.11.13	1.31651	1.31789	1.30618	1.31143	71784	0	0
2017.11.14	1.31143	1.31870	1.30735	1.31647	73936	0	0
2017.11.15	1.31647	1.32133	1.31301	1.31684	99707	0	0
2017.11.16	1.31687	1.32075	1.31350	1.31932	86231	0	0
2017.11.17	1.31932	1.32602	1.31694	1.32132	91924	0	0
2017.11.20	1.32148	1.32792	1.31857	1.32331	84159	0	0
2017.11.21	1.32331	1.32672	1.32089	1.32368	61529	0	0
2017.11.22	1.32368	1.33291	1.32124	1.33217	61449	0	0
2017.11.23	1.33217	1.33367	1.32842	1.33017	58764	0	0
2017.11.24	1.33017	1.33600	1.32782	1.33285	63935	0	0
2017.11.27	1.33208	1.33830	1.33098	1.33155	59984	0	0
2017.11.28	1.33150	1.33872	1.32208	1.33357	87716	0	0
2017.11.29	1.33357	1.34481	1.33216	1.34078	86158	0	0
2017.11.30	1.34078	1.35487	1.34056	1.35237	116479	0	0
2017.12.01	1.35237	1.35492	1.34442	1.34729	129123	0	0
2017.12.04	1.34319	1.35384	1.34121	1.34792	123046	0	0
2017.12.05	1.34792	1.34820	1.33703	1.34406	119714	0	0
2017.12.06	1.34406	1.34429	1.33576	1.33882	106778	0	0
2017.12.07	1.33882	1.34851	1.33199	1.34703	110766	0	0
2017.12.08	1.34703	1.35202	1.33556	1.33922	125168	0	0
2017.12.11	1.33801	1.34310	1.33303	1.33371	103338	0	0
2017.12.12	1.33371	1.33802	1.33020	1.33170	108125	0	0
2017.12.13	1.33170	1.34275	1.33114	1.34192	122592	0	0
2017.12.14	1.34192	1.34660	1.32851	1.34273	141934	0	0
2017.12.15	1.34263	1.34472	1.33012	1.33175	132134	0	0
2017.12.18	1.33074	1.34184	1.33074	1.33827	139733	0	2
2017.12.19	1.33827	1.34024	1.33306	1.33845	140942	0	2
2017.12.20	1.33845	1.34204	1.33718	1.33748	132416	0	2
2017.12.21	1.33736	1.33873	1.33316	1.33862	128772	0	2
2017.12.22	1.33862	1.33974	1.33463	1.33584	121526	0	2
2017.12.26	1.33722	1.33888	1.33473	1.33740	51536	0	2
2017.12.27	1.33740	1.34296	1.33673	1.33937	114325	0	2
2017.12.28	1.33937	1.34564	1.33932	1.34258	111449	0	2
2017.12.29	1.34260	1.35439	1.34260	1.35078	130232	0	2
2018.01.02	1.35053	1.36003	1.34882	1.35898	123697	0	2
2018.01.03	1.35872	1.36126	1.34936	1.35129	133360	0	2
2018.01.04	1.35129	1.35597	1.35053	1.35497	131512	0	2
2018.01.05	1.35501	1.35823	1.35231	1.35728	135603	0	2
2018.01.08	1.35691	1.35854	1.35228	1.35661	121092	0	1
2018.01.09	1.35675	1.35821	1.35055	1.35405	120795	0	1
2018.01.10	1.35400	1.35622	1.34816	1.35059	173518	0	1
2018.01.11	1.35059	1.35545	1.34579	1.35357	165339	0	1
2018.01.12	1.35357	1.37438	1.35319	1.37252	207305	0	1
2018.01.15	1.37267	1.38194	1.37236	1.37873	163920	0	1
2018.01.16	1.37873	1.38055	1.37417	1.37915	170446	0	1
2018.01.17	1.37915	1.39423	1.37564	1.38267	213276	0	1
2018.01.18	1.38267	1.39131	1.38046	1.38934	196288	0	1
2018.01.19	1.38923	1.39449	1.38386	1.38571	192197	0	1
2018.01.22	1.38933	1.39908	1.38569	1.39863	138807	0	1
2018.01.23	1.39846	1.40270	1.39156	1.39973	190708	0	1
2018.01.24	1.39973	1.42625	1.39968	1.42370	249461	0	1
2018.01.25	1.42370	1.43452	1.40828	1.41297	358974	0	1
2018.01.26	1.41297	1.42865	1.41076	1.41575	290605	0	0
2018.01.29	1.41382	1.41581	1.40251	1.40738	240346	0	1
2018.01.30	1.40739	1.41662	1.39797	1.41454	223767	0	1
2018.01.31	1.41452	1.42326	1.41214	1.41878	265750	0	1
2018.02.01	1.41878	1.42781	1.41507	1.42596	224316	0	1
2018.02.02	1.42596	1.42777	1.41014	1.41204	225683	0	1
2018.02.05	1.41017	1.41503	1.39541	1.39568	256727	0	1
2018.02.06	1.39560	1.39994	1.38360	1.39464	281325	0	1
2018.02.07	1.39464	1.39941	1.38483	1.38799	197659	0	1
2018.02.08	1.38799	1.40667	1.38454	1.39124	284207	0	1
2018.02.09	1.39124	1.39871	1.37643	1.38233	251533	0	1
2018.02.12	1.38062	1.38756	1.37950	1.38367	157966	0	1
2018.02.13	1.38352	1.39240	1.38323	1.38918	157727	0	1
2018.02.14	1.38926	1.40164	1.37998	1.39940	207477	0	1
2018.02.15	1.39935	1.41044	1.39934	1.40996	201846	0	1
2018.02.16	1.40996	1.41448	1.39964	1.40339	188840	0	1
2018.02.19	1.40124	1.40493	1.39585	1.39950	127921	0	1
2018.02.20	1.39950	1.40242	1.39310	1.39928	174171	0	1
2018.02.21	1.39928	1.40083	1.39043	1.39162	208038	0	1
2018.02.22	1.39161	1.39888	1.38565	1.39505	155057	0	1
2018.02.23	1.39504	1.40052	1.39040	1.39613	134363	0	1
2018.02.26	1.39871	1.40697	1.39283	1.39665	132774	0	1
2018.02.27	1.39666	1.39961	1.38574	1.39058	168586	0	1
2018.02.28	1.39060	1.39161	1.37566	1.37594	166972	0	1
2018.03.01	1.37596	1.37852	1.37115	1.37755	190505	0	1
2018.03.02	1.37755	1.38166	1.37552	1.38013	171982	0	1
2018.03.05	1.37955	1.38773	1.37663	1.38479	168579	0	1
2018.03.06	1.38479	1.39292	1.38164	1.38858	152141	0	1
2018.03.07	1.38858	1.39123	1.38461	1.38907	169919	0	1
2018.03.08	1.38911	1.39097	1.37806	1.38078	170907	0	1
2018.03.09	1.38077	1.38889	1.37879	1.38530	150671	0	1
2018.03.12	1.38500	1.39172	1.38409	1.39045	100659	0	1
2018.03.13	1.39044	1.39940	1.38744	1.39635	127085	0	1
2018.03.14	1.39635	1.39954	1.39252	1.39645	126630	0	1
2018.03.15	1.39644	1.39884	1.39213	1.39369	150092	0	1
2018.03.16	1.39369	1.39805	1.38889	1.39420	131187	0	1
2018.03.19	1.39449	1.40881	1.39125	1.40241	183363	0	1
2018.03.20	1.40242	1.40664	1.39824	1.39998	148724	0	1
2018.03.21	1.39998	1.41505	1.39977	1.41372	200448	0	1
2018.03.22	1.41372	1.42181	1.40757	1.40995	217873	0	1
2018.03.23	1.40995	1.41716	1.40849	1.41316	169945	0	1
2018.03.26	1.41319	1.42444	1.41299	1.42269	131975	0	1
2018.03.27	1.42273	1.42440	1.40658	1.41563	160686	0	1
2018.03.28	1.41557	1.42003	1.40705	1.40769	175447	0	1
2018.03.29	1.40769	1.40960	1.40103	1.40182	149454	0	1
2018.03.30	1.40172	1.40591	1.40119	1.40211	117490	0	1
2018.04.02	1.40126	1.40773	1.40023	1.40441	79779	0	1
2018.04.03	1.40441	1.40886	1.40206	1.40549	127130	0	1
2018.04.04	1.40550	1.40964	1.40150	1.40772	86507	0	1
2018.04.05	1.40790	1.40969	1.39658	1.40033	81775	0	1
2018.04.06	1.39995	1.41052	1.39827	1.40881	100041	0	1
2018.04.09	1.40819	1.41641	1.40781	1.41293	84822	0	1
2018.04.10	1.41286	1.41878	1.41199	1.41739	83454	0	1
2018.04.11	1.41748	1.42231	1.41605	1.41746	75345	0	1
2018.04.12	1.41730	1.42465	1.41449	1.42276	86457	0	1
2018.04.13	1.42248	1.42961	1.42204	1.42382	67806	0	1
2018.04.16	1.42375	1.43440	1.42296	1.43359	69511	0	1
2018.04.17	1.43343	1.43762	1.42822	1.42858	73820	0	1
2018.04.18	1.42860	1.43145	1.41726	1.42014	79853	0	1
2018.04.19	1.41997	1.42455	1.40683	1.40819	95212	0	1
2018.04.20	1.40826	1.40911	1.40008	1.40010	84049	0	1
2018.04.23	1.39978	1.40309	1.39259	1.39394	73132	0	1
2018.04.24	1.39376	1.39870	1.39178	1.39760	70272	0	1
2018.04.25	1.39724	1.39966	1.39231	1.39279	64369	0	1
2018.04.26	1.39230	1.39979	1.38947	1.39127	101477	0	1
2018.04.27	1.39145	1.39344	1.37469	1.37792	91437	0	1
2018.04.30	1.37701	1.37923	1.37122	1.37552	86517	0	1
2018.05.01	1.37552	1.37725	1.35880	1.36127	83657	0	1
2018.05.02	1.36128	1.36658	1.35547	1.35718	119544	0	1
2018.05.03	1.35710	1.36292	1.35377	1.35730	120784	0	1
2018.05.04	1.35730	1.35858	1.34861	1.35301	92353	0	1
2018.05.07	1.35304	1.35752	1.35151	1.35560	69246	0	1
2018.05.08	1.35559	1.35930	1.34844	1.35468	106487	0	1
2018.05.09	1.35468	1.36069	1.34989	1.35452	99791	0	1
2018.05.10	1.35453	1.36175	1.34597	1.35160	162472	0	1
2018.05.11	1.35122	1.35955	1.35018	1.35412	90461	0	1
2018.05.14	1.35342	1.36082	1.35288	1.35548	66890	0	1
2018.05.15	1.35550	1.35719	1.34511	1.35032	95856	0	1
2018.05.16	1.35012	1.35208	1.34554	1.34859	108126	0	1
2018.05.17	1.34822	1.35691	1.34741	1.35148	120707	0	1
2018.05.18	1.35146	1.35276	1.34549	1.34686	79641	0	1
2018.05.21	1.34590	1.34826	1.33907	1.34217	81668	0	1
2018.05.22	1.34222	1.34914	1.34123	1.34279	99215	0	1
2018.05.23	1.34269	1.34423	1.33051	1.33434	127472	0	1
2018.05.24	1.33397	1.34214	1.33344	1.33784	115298	0	1
2018.05.25	1.33794	1.33889	1.32922	1.32955	98948	0	1
2018.05.28	1.33121	1.33410	1.32961	1.33080	79278	0	1
2018.05.29	1.33080	1.33250	1.32040	1.32430	131511	0	1
2018.05.30	1.32424	1.33069	1.32383	1.32833	110604	0	1
2018.05.31	1.32835	1.33479	1.32770	1.32933	113669	0	1
2018.06.01	1.32929	1.33617	1.32536	1.33474	104933	0	1
2018.06.04	1.33320	1.33981	1.32944	1.33137	86714	0	1
2018.06.05	1.33116	1.34085	1.33018	1.33856	98435	0	1
2018.06.06	1.33784	1.34428	1.33753	1.34119	89002	0	1
2018.06.07	1.34097	1.34723	1.33711	1.34224	102276	0	1
2018.06.08	1.34224	1.34390	1.33543	1.34067	92826	0	1
2018.06.11	1.34044	1.34411	1.33445	1.33741	72291	0	1
2018.06.12	1.33735	1.34244	1.33418	1.33705	98282	0	1
2018.06.13	1.33730	1.33895	1.33079	1.33744	99853	0	1
2018.06.14	1.33744	1.34464	1.32556	1.32587	130535	0	1
2018.06.15	1.32590	1.32978	1.32110	1.32764	104135	0	1
2018.06.18	1.32614	1.32788	1.32258	1.32446	86093	0	1
2018.06.19	1.32439	1.32726	1.31504	1.31726	106706	0	1
2018.06.20	1.31720	1.32173	1.31466	1.31673	90967	0	1
2018.06.21	1.31680	1.32696	1.31017	1.32329	153830	0	1
2018.06.22	1.32289	1.33147	1.32289	1.32652	101208	0	1
2018.06.25	1.32491	1.32907	1.32207	1.32765	90242	0	1
2018.06.26	1.32755	1.32919	1.31917	1.32141	92851	0	1
2018.06.27	1.32259	1.32335	1.31060	1.31108	105418	0	1
2018.06.28	1.31105	1.31209	1.30491	1.30766	156198	0	1
2018.06.29	1.30766	1.32138	1.30668	1.32084	125842	0	1
2018.07.02	1.31941	1.32084	1.30946	1.31419	103320	0	1
2018.07.03	1.31410	1.32066	1.31145	1.31899	91630	0	1
2018.07.04	1.31899	1.32494	1.31706	1.32270	83124	0	1
2018.07.05	1.32107	1.32746	1.32038	1.32208	138736	0	1
2018.07.06	1.32067	1.32899	1.32030	1.32864	80773	0	1
2018.07.09	1.33148	1.33627	1.31884	1.32550	124664	0	1
2018.07.10	1.32564	1.33008	1.32229	1.32704	92016	0	1
2018.07.11	1.32663	1.32851	1.31994	1.32022	114340	0	1
2018.07.12	1.32019	1.32447	1.31802	1.32047	85267	0	1
2018.07.13	1.32036	1.32384	1.31024	1.32349	87502	0	1
2018.07.16	1.32221	1.32925	1.32164	1.32341	68402	0	1
2018.07.17	1.32334	1.32686	1.30679	1.31139	102691	0	1
2018.07.18	1.31134	1.31168	1.30095	1.30659	94078	0	0
2018.07.19	1.30661	1.30830	1.29573	1.30135	110375	0	1
2018.07.20	1.30135	1.31400	1.29948	1.31298	99625	0	1
2018.07.23	1.31203	1.31576	1.30816	1.30975	80760	0	4
2018.07.24	1.30964	1.31589	1.30709	1.31433	92343	0	9
2018.07.25	1.31433	1.32002	1.31321	1.31865	93184	0	8
2018.07.26	1.31890	1.32127	1.31048	1.31067	88299	0	5
2018.07.27	1.31093	1.31303	1.30814	1.31059	72861	0	7
2018.07.30	1.31081	1.31515	1.30966	1.31312	68631	0	3
2018.07.31	1.31288	1.31722	1.30890	1.31219	79435	0	5
2018.08.01	1.31194	1.31438	1.30946	1.31257	79065	0	3
2018.08.02	1.31253	1.31283	1.30139	1.30150	85262	0	7
2018.08.03	1.30134	1.30427	1.29749	1.30023	73856	0	7
2018.08.06	1.29994	1.30076	1.29194	1.29426	51394	0	6
2018.08.07	1.29444	1.29731	1.29233	1.29382	56920	0	7
2018.08.08	1.29365	1.29593	1.28529	1.28808	71556	0	9
2018.08.09	1.28783	1.29112	1.28182	1.28228	72867	0	8
2018.08.10	1.28265	1.28363	1.27223	1.27695	119598	0	8
2018.08.13	1.27400	1.27908	1.27293	1.27591	96457	0	7
2018.08.14	1.27671	1.28267	1.27041	1.27210	89346	0	4
2018.08.15	1.27196	1.27349	1.26611	1.26947	93109	0	8
2018.08.16	1.26938	1.27538	1.26847	1.27085	94623	0	9
2018.08.17	1.27105	1.27521	1.26762	1.27500	80056	0	3
2018.08.20	1.27414	1.27988	1.27288	1.27960	61468	0	9
2018.08.21	1.27953	1.29241	1.27919	1.28990	86669	0	7
2018.08.22	1.28959	1.29358	1.28678	1.29092	82835	0	8
2018.08.23	1.29092	1.29182	1.28042	1.28129	75797	0	3
2018.08.24	1.28094	1.28805	1.27987	1.28476	83450	0	9
2018.08.27	1.28359	1.29003	1.28282	1.28912	70943	0	3
2018.08.28	1.28783	1.29311	1.28610	1.28698	76997	0	5
2018.08.29	1.28700	1.30321	1.28446	1.30248	96823	0	8
2018.08.30	1.30233	1.30429	1.29845	1.30060	89761	0	12
2018.08.31	1.30103	1.30280	1.29441	1.29554	92560	0	9
2018.09.03	1.29139	1.29330	1.28544	1.28672	73217	0	9
